scene	numLines
I.1	6
I.2	0
I.3	24
I.4	0
II.1	13
II.2	7
II.3	0
III.1	0
III.2	0
III.3	0
III.4	0
III.5	0
IV.1	0
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	0
V.1	0
V.2	0
V.3	0
V.4	0
V.5	7
