scene	numLines
I.1	0
I.2	0
I.3	0
I.4	0
II.1	73
II.2	0
II.3	0
III.1	0
III.2	13
III.3	51
III.4	8
III.5	0
IV.1	15
IV.2	63
IV.3	0
IV.4	43
IV.5	0
IV.6	0
V.1	0
V.2	0
V.3	17
V.4	0
V.5	23
