scene	numLines
I.1	0
I.2	73
I.3	0
II.1	181
II.2	3
II.3	0
II.4	0
III.1	80
III.2	51
III.3	0
IV.1	0
IV.2	34
IV.3	206
V.1	33
V.2	6
V.3	18
V.4	3
V.5	40
