Act1_S1	0
Act1_S2	21
Act1_S3	0
Act1_S4	0
Act1_S5	0
Act1_S6	4
Act2_S1	4
Act2_S2	0
Act2_S3	0
Act2_S4	0
Act2_S5	0
Act3_S1	0
Act3_S2	6
Act3_S3	0
Act3_S4	0
Act4_S1	0
Act4_S2	0
Act4_S3	0
Act4_S4	0
Act4_S5	0
Act4_S6	0
Act4_S7	0
Act5_S1	0
Act5_S2	0
Act5_S3	20
Act5_S4	4
Act5_S5	0
