scene	numLines
I.1	0
I.2	0
I.3	35
I.4	28
II.1	0
II.2	27
II.3	23
II.4	0
III.1	0
III.2	19
IV.1	0
IV.2	0
V.1	0
V.2	0
V.3	1
V.4	18
V.5	0
