scene	numLines
I.1	0
I.2	0
I.3	0
I.4	0
II.1	0
II.2	17
II.3	0
II.4	0
III.1	0
III.2	63
IV.1	0
IV.2	0
V.1	7
V.2	0
V.3	6
V.4	0
V.5	0
