scene	numLines
I.1	99
I.2	98
I.3	0
I.4	17
II.1	78
II.2	0
II.3	25
II.4	0
II.5	32
III.1	60
III.2	0
III.3	28
III.4	0
IV.1	0
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	0
V.1	116
V.2	0
V.3	55
