scene	numLines
I.1	0
I.2	0
I.3	3
I.4	5
I.5	0
II.1	0
II.2	24
II.3	0
II.4	0
III.1	0
III.2	0
III.3	0
III.4	0
III.5	0
III.6	0
III.7	6
IV.1	0
IV.2	10
IV.3	0
IV.4	0
IV.5	12
IV.6	16
IV.7	0
V.1	0
V.2	0
V.3	0
