scene	numLines
I.1	0
I.2	10
I.3	0
I.4	0
I.5	0
II.1	1
II.2	0
II.3	21
II.4	0
III.1	0
III.2	0
III.3	0
III.4	69
III.5	0
III.6	45
III.7	0
IV.1	34
IV.2	0
IV.3	0
IV.4	0
IV.5	0
IV.6	115
IV.7	0
V.1	12
V.2	10
V.3	78
