scene	numLines
I.1	0
II.1	48
III.1	142
III.2	0
III.3	0
III.4	74
IV.1	0
IV.2	0
IV.3	0
V.1	0
V.2	0
V.3	0
V.4	0
V.5	0
V.6	0
V.7	0
