scene	numLines
I.1	45
I.2	0
I.3	33
I.4	0
I.5	0
I.6	84
II.1	0
II.2	10
II.3	54
II.4	0
II.5	0
III.1	0
III.2	59
III.3	0
III.4	135
III.5	0
III.6	60
III.7	0
IV.1	0
IV.2	89
IV.3	0
IV.4	0
V.1	0
V.2	0
V.3	0
V.4	0
V.5	36
